ts_utc,open,high,low,close,volume
2026-07-28T02:30:00Z,1465.7800,1466.3800,1461.9800,1464.6801,0
2026-07-28T03:00:00Z,1464.8300,1465.4800,1462.7800,1463.1500,0
2026-07-28T03:30:00Z,1463.1700,1468.3000,1462.1801,1464.7100,0
2026-07-28T04:00:00Z,1464.7800,1465.3800,1464.4800,1464.9000,0
2026-07-28T04:30:00Z,1465.0100,1465.2200,1464.6801,1465.0601,0
2026-07-28T05:00:00Z,1465.0699,1465.0800,1461.8800,1462.1801,0
2026-07-28T05:30:00Z,1462.1801,1463.9700,1461.3800,1462.7800,0
2026-07-28T06:00:00Z,1462.6801,1463.5100,1461.0800,1461.8800,0
2026-07-28T06:30:00Z,1461.9800,1462.6801,1458.9800,1459.9800,0
2026-07-28T07:00:00Z,1459.8800,1461.7700,1459.1801,1460.0300,0
2026-07-28T07:30:00Z,1460.0400,1460.6200,1458.9800,1459.6600,0
2026-07-28T08:00:00Z,1459.6700,1461.0800,1459.1801,1460.4000,0
2026-07-28T08:30:00Z,1460.6500,1461.6500,1459.9800,1461.2800,0
2026-07-28T09:00:00Z,1461.2800,1461.7400,1459.6801,1461.3800,0
2026-07-28T09:30:00Z,1461.3800,1461.6400,1458.9800,1460.6500,0
2026-07-28T10:00:00Z,1460.6500,1461.1700,1459.8800,1460.4600,0
2026-07-28T10:30:00Z,1460.4600,1460.5500,1458.7800,1459.4800,0
2026-07-28T11:00:00Z,1459.2800,1459.7800,1456.7800,1459.4200,0
2026-07-28T11:30:00Z,1459.4301,1459.6899,1456.8800,1458.8800,0
2026-07-28T12:00:00Z,1459.0800,1459.7400,1456.8800,1459.6000,0
2026-07-28T12:30:00Z,1459.6200,1459.7800,1456.7800,1458.1801,0
2026-07-28T13:00:00Z,1458.1801,1459.4000,1456.7800,1459.2300,0
2026-07-28T13:30:00Z,1459.2600,1460.6500,1456.7800,1459.5800,0
2026-07-28T14:00:00Z,1459.9301,1459.9500,1454.7800,1456.4500,0
2026-07-28T14:30:00Z,1456.4500,1456.5800,1452.7800,1455.1801,0
2026-07-28T15:00:00Z,1454.5800,1456.0400,1452.7800,1454.7100,0
2026-07-28T15:30:00Z,1454.7200,1454.7300,1451.9800,1453.4600,0
2026-07-28T16:00:00Z,1453.2400,1453.4100,1449.7800,1452.0601,0
2026-07-28T16:30:00Z,1452.1600,1455.2500,1449.7800,1454.1200,0
2026-07-28T17:00:00Z,1454.1200,1454.8199,1452.4800,1453.9200,0
2026-07-28T17:30:00Z,1453.6500,1454.6200,1451.2800,1453.0400,0
2026-07-28T18:00:00Z,1452.8000,1453.3199,1452.4399,1452.6300,0
2026-07-28T18:30:00Z,1452.6300,1455.3900,1452.1200,1454.2000,0
2026-07-28T19:00:00Z,1454.2300,1454.5200,1452.5601,1453.8101,0
2026-07-28T19:30:00Z,1453.5100,1453.9900,1453.3101,1453.6100,0
2026-07-28T20:00:00Z,1453.6100,1453.7700,1453.0300,1453.2300,0
2026-07-28T20:30:00Z,1453.2300,1453.4200,1451.4000,1452.7100,0
2026-07-28T21:00:00Z,1452.6700,1453.8800,1451.9200,1453.5699,0
2026-07-28T21:30:00Z,1453.5699,1453.9301,1453.4399,1453.7200,0
2026-07-28T22:00:00Z,1453.5601,1454.1500,1453.4399,1453.9200,0
2026-07-28T22:30:00Z,1453.9399,1454.5900,1453.5900,1453.7500,0
2026-07-28T23:00:00Z,1453.7300,1454.4200,1452.8101,1453.3199,0
2026-07-28T23:30:00Z,1453.3600,1454.6200,1452.7800,1454.0400,0
2026-07-29T00:00:00Z,1453.9200,1457.4800,1452.7800,1455.7800,0
2026-07-29T00:30:00Z,1455.9800,1456.2800,1454.0800,1454.9800,0
2026-07-29T01:00:00Z,1454.8800,1455.4800,1452.5800,1454.9000,0
2026-07-29T01:30:00Z,1454.8800,1455.7800,1454.1801,1454.5601,0
2026-07-29T02:00:00Z,1454.2800,1454.8800,1451.8800,1452.2300,0
2026-07-29T02:30:00Z,1452.4800,1452.5900,1450.7800,1451.2800,0
2026-07-29T03:00:00Z,1451.3800,1452.7800,1451.0800,1451.6801,0
2026-07-29T03:30:00Z,1451.6801,1452.2800,1451.1801,1452.1500,0
2026-07-29T04:00:00Z,1452.1300,1452.2800,1445.3600,1445.6300,0
2026-07-29T04:30:00Z,1445.2800,1445.9800,1442.3800,1443.8800,0
2026-07-29T05:00:00Z,1443.7800,1446.0800,1443.2700,1446.0800,0
2026-07-29T05:30:00Z,1446.0800,1448.7800,1445.5800,1448.4800,0
2026-07-29T06:00:00Z,1448.7800,1449.1801,1446.3800,1446.3800,0
2026-07-29T06:30:00Z,1446.4800,1448.3101,1446.2800,1448.3101,0
2026-07-29T07:00:00Z,1447.9700,1448.3400,1446.2800,1447.3000,0
2026-07-29T07:30:00Z,1447.4700,1449.1100,1446.1801,1448.9100,0
2026-07-29T08:00:00Z,1448.8300,1450.6100,1447.3800,1450.3700,0
2026-07-29T08:30:00Z,1450.4800,1450.9900,1449.2800,1450.2800,0
2026-07-29T09:00:00Z,1450.3800,1451.5300,1449.7800,1450.8300,0
2026-07-29T09:30:00Z,1450.7800,1451.2800,1448.3800,1450.4100,0
2026-07-29T10:00:00Z,1450.5300,1450.7000,1449.2800,1450.2200,0
2026-07-29T10:30:00Z,1450.1000,1452.0601,1449.8800,1451.2700,0
2026-07-29T11:00:00Z,1451.3199,1452.1801,1450.8800,1451.9800,0
2026-07-29T11:30:00Z,1451.8800,1452.4500,1449.8800,1452.1600,0
2026-07-29T12:00:00Z,1452.1700,1453.3900,1449.8800,1452.4800,0
2026-07-29T12:30:00Z,1452.6600,1453.5800,1451.9800,1452.7800,0
2026-07-29T13:00:00Z,1453.1400,1453.4800,1451.9800,1452.3800,0
2026-07-29T13:30:00Z,1452.4100,1452.7400,1449.8800,1451.5900,0
2026-07-29T14:00:00Z,1451.6300,1451.9700,1450.6801,1451.3500,0
2026-07-29T14:30:00Z,1451.2800,1452.2900,1450.9800,1452.0800,0
2026-07-29T16:30:00Z,1448.6801,1450.3500,1447.7800,1449.2500,0
2026-07-29T17:00:00Z,1449.2400,1449.6400,1445.9800,1448.3800,0
2026-07-29T17:30:00Z,1448.4700,1449.7000,1446.7200,1447.1200,0
2026-07-29T18:00:00Z,1447.2000,1448.9200,1442.8199,1444.6100,0
2026-07-29T18:30:00Z,1444.5200,1446.3600,1440.2100,1440.3000,0
2026-07-29T19:00:00Z,1440.3000,1443.6899,1438.9800,1442.0200,0
2026-07-29T19:30:00Z,1442.1000,1444.6400,1442.0400,1444.6000,0
2026-07-29T20:00:00Z,1444.5400,1447.3000,1441.7900,1442.6300,0
2026-07-29T20:30:00Z,1442.0699,1447.6100,1441.3300,1442.5000,0
2026-07-29T21:00:00Z,1443.0800,1443.8199,1442.5699,1443.6400,0
2026-07-29T21:30:00Z,1443.6400,1443.8700,1442.8800,1443.2600,0
2026-07-29T22:00:00Z,1443.0900,1444.0200,1442.8400,1443.5200,0
2026-07-29T22:30:00Z,1443.7900,1444.1801,1443.2100,1443.9700,0
2026-07-29T23:00:00Z,1444.0400,1444.1700,1442.8900,1443.9700,0
2026-07-29T23:30:00Z,1444.0300,1444.2900,1441.7800,1443.4800,0
2026-07-30T00:00:00Z,1443.5000,1443.5800,1435.4800,1439.0800,0
2026-07-30T00:30:00Z,1438.8800,1442.1801,1438.7800,1441.9900,0
2026-07-30T01:00:00Z,1442.0100,1443.4800,1441.2800,1442.8101,0
2026-07-30T01:30:00Z,1442.8199,1447.4301,1442.4800,1446.9800,0
2026-07-30T02:00:00Z,1446.8800,1447.4800,1443.9800,1444.9800,0
2026-07-30T02:30:00Z,1444.9800,1445.0000,1443.4600,1444.4000,0
2026-07-30T03:00:00Z,1444.4800,1446.1801,1443.1801,1443.2800,0
2026-07-30T03:30:00Z,1443.1801,1443.6801,1441.9301,1441.9301,0
2026-07-30T04:00:00Z,1441.9900,1442.6200,1439.1801,1439.3300,0
2026-07-30T04:30:00Z,1439.3800,1440.5800,1438.1600,1440.0800,0
2026-07-30T05:00:00Z,1439.9800,1440.2800,1437.4800,1438.9800,0
2026-07-30T05:30:00Z,1438.9100,1439.0100,1436.8800,1439.0100,0
2026-07-30T06:00:00Z,1438.8800,1439.8700,1436.5800,1437.1801,0
2026-07-30T06:30:00Z,1437.1801,1438.0800,1435.3800,1436.2200,0
2026-07-30T07:00:00Z,1436.3300,1437.2800,1434.3800,1437.0800,0
2026-07-30T07:30:00Z,1436.9800,1439.9600,1436.9800,1439.5500,0
2026-07-30T08:00:00Z,1439.5601,1439.5601,1437.0800,1437.5400,0
2026-07-30T08:30:00Z,1437.5300,1438.9800,1437.1801,1438.1801,0
2026-07-30T09:00:00Z,1438.3800,1438.5100,1435.9800,1436.6500,0
2026-07-30T09:30:00Z,1436.8300,1437.0200,1434.4800,1435.2800,0
